cupcake0_location0,juice0_location0,pancake0_location0,waterglass0_location0,cutleryfork0_location0,fridge_state0,dishwasher_state0,tv_state0,Act_A0,LocA_A0,Act_B0,LocA_B0,Close_B0,cupcake0_location1,juice0_location1,pancake0_location1,waterglass0_location1,cutleryfork0_location1,fridge_state1,dishwasher_state1,tv_state1,Act_A1,LocA_A1,Act_B1,LocA_B1,Close_B1,wineglass0_location0,wineglass0_location1,plate0_location0,plate0_location1,poundcake0_location0,poundcake0_location1
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,OPEN,OFF,walktowards_bedroom185,kitchen,close_dishwasher152,kitchen,cutleryforkdishwasherkitchencabinetplatepuddingpuddingwaterglasswine,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,cutleryforkdishwasherkitchencabinetplatepuddingpuddingwaterglasswine,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,OPEN,OFF,walktowards_bedroom185,kitchen,close_dishwasher152,kitchen,cutleryforkdishwasherkitchencabinetplatepuddingpuddingwaterglasswine,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,cutleryforkdishwasherjuicekitchencabinetpancakeplatepuddingpuddingwaterglasswine,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,cutleryforkdishwasherkitchencabinetplatepuddingpuddingwaterglasswine,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,cutleryforkdishwasherjuicekitchencabinetpancakeplatepuddingpuddingwaterglasswine,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,cutleryforkdishwasherkitchencabinetplatepuddingpuddingwaterglasswine,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,juicekitchencabinetkitchentablepancakeplatepuddingpuddingwine,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,cutleryforkdishwasherjuicekitchencabinetpancakeplatepuddingpuddingwaterglasswine,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,juicekitchencabinetkitchentablepancakeplatepuddingpuddingwine,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,cutleryforkdishwasherjuicekitchencabinetpancakeplatepuddingpuddingwaterglasswine,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,juicekitchentablepancake,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,juicekitchencabinetkitchentablepancakeplatepuddingpuddingwine,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,juicekitchentablepancake,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,juicekitchencabinetkitchentablepancakeplatepuddingpuddingwine,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_bedroom185,kitchen,applefridgekitchentableplate,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,juicekitchentablepancake,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_bedroom185,kitchen,applefridgekitchentableplate,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_bedroom185,kitchen,walktowards_bedroom185,kitchen,juicekitchentablepancake,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_bedroom185,kitchen,applefridgeplate,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_bedroom185,kitchen,applefridgekitchentableplate,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_bedroom185,kitchen,applefridgeplate,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_bedroom185,kitchen,applefridgekitchentableplate,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_bedroom185,kitchen,applefridgeplate,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_bedroom185,kitchen,applefridgeplate,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_bedroom185,kitchen,applefridgeplate,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_bedroom185,kitchen,applefridgeplate,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_cupcake342,bedroom,applefridgeplate,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_bedroom185,kitchen,applefridgeplate,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_cupcake342,bedroom,applefridgeplate,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_bedroom185,kitchen,applefridgeplate,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,grab_cupcake342,bedroom,walktowards_cupcake342,bedroom,None,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_cupcake342,bedroom,applefridgeplate,INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,grab_cupcake342,bedroom,walktowards_cupcake342,bedroom,None,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cupcake342,bedroom,walktowards_cupcake342,bedroom,applefridgeplate,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,grab_cupcake342,bedroom,walktowards_cupcake342,bedroom,None,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,null,null,null,null,null,null
INSIDE_bedroom_ON_coffeetable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,grab_cupcake342,bedroom,walktowards_cupcake342,bedroom,None,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,null,null,null,null,null,null
in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,null,null,null,null,null,null
in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,null,null,null,null,null,null
in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,null,null,null,null,null,null
in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,null,null,null,null,null,null
in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,null,null,null,null,null,null
in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,null,null,null,null,null,null
in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,null,null,null,null,null,null
in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchentable123,kitchen,walktowards_kitchen50,bedroom,None,null,null,null,null,null,null
in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchentable123,kitchen,walktowards_kitchen50,bedroom,None,null,null,null,null,null,null
in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,null,bedroom,None,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,putback_cupcake_kitchentable,kitchen,walktowards_kitchen50,bedroom,applefridgeplate,null,null,null,null,null,null
in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchentable123,kitchen,walktowards_kitchen50,bedroom,None,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,putback_cupcake_kitchentable,kitchen,walktowards_kitchen50,bedroom,applefridgeplate,null,null,null,null,null,null
in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchentable123,kitchen,walktowards_kitchen50,bedroom,None,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,kitchen,null,kitchen,applefridgeplate,null,null,null,null,null,null
in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,putback_cupcake_kitchentable,kitchen,walktowards_kitchen50,bedroom,applefridgeplate,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,kitchen,null,kitchen,applefridgeplate,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,INSIDE_kitchen_ON_kitchentable,null,null,null,null
null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,null,null,null,null
null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,null,null,null,null
null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,null,null,null,null
null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,null,null,null,null
null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,null,null,null,null
null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,null,null,null,null
null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,null,null,null,null
null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchencabinet133,kitchen,None,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,null,null,null,null
null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchencabinet133,kitchen,None,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable,null,null,null,null
